age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_interest_rate_pct
57,0,0,2,6518.63,2549.08,79502.29,18.88
46,0,2,0,2892.46,1922.0,174454.33,15.23
48,0,1,0,5809.27,4757.06,100124.82,27.59
50,0,2,0,913.61,607.63,41659.54,11.12
35,1,0,0,2687.09,965.13,214508.29,17.03
38,0,0,2,1781.32,1143.46,160377.21,16.84
28,0,2,2,3020.48,2583.98,324329.22,25.7
52,0,2,0,4795.65,2571.12,6281.98,5.65
18,1,0,1,5148.67,1906.12,206666.52,11.28
26,0,2,1,5525.24,3701.19,587802.26,12.51
68,1,2,2,1123.65,943.3,36712.83,4.43
39,1,0,0,4562.36,2366.35,298783.11,19.03
67,0,0,1,9103.57,3301.15,1041720.87,24.62
58,1,2,2,3213.86,1643.13,186599.56,26.95
63,1,2,0,4361.85,3749.26,306397.44,8.58
59,1,0,0,2701.27,1271.24,204903.18,16.45
37,0,0,0,2388.68,2013.84,121656.02,19.55
42,1,3,1,3276.93,1777.75,345095.31,16.38
51,0,0,1,4716.95,3174.76,267734.44,4.41
27,1,1,0,7479.12,3429.24,406853.46,4.23
67,1,1,0,2654.43,2184.04,273445.67,16.06
55,0,3,2,3204.11,1469.13,186247.18,28.31
53,1,4,0,3708.9,2804.93,420083.43,17.84
52,0,2,0,2668.58,2025.56,284247.92,21.28
63,0,1,0,7005.15,2246.55,168628.47,19.43
26,0,2,1,6321.74,2187.35,46745.82,24.43
40,0,0,0,5233.15,2940.05,34478.81,21.72
52,1,1,1,4803.22,4198.44,407667.02,21.69
22,0,2,0,2801.89,1830.13,208829.33,3.89
59,1,1,1,3074.54,1520.49,115287.24,21.35
23,0,2,0,3662.45,2409.78,337131.43,24.57
34,0,3,0,4246.35,1898.19,95596.24,7.51
27,1,2,0,4086.29,2753.11,44035.66,11.51
30,1,0,0,1965.23,962.55,109003.8,17.57
61,0,1,0,6231.6,4758.32,522058.92,7.85
24,0,2,3,4450.73,2437.47,255727.35,14.76
37,0,1,0,4999.2,3480.21,288877.05,3.64
47,0,1,0,3065.34,1956.1,181683.59,26.91
42,0,3,0,5223.26,1630.79,373377.76,6.97
50,1,1,1,2924.92,925.19,109040.69,10.87
37,0,4,0,6773.18,5372.77,256063.29,28.43
31,1,2,2,2361.78,720.48,270982.27,27.85
63,1,1,1,7249.51,2757.05,811690.42,4.72
36,1,1,0,500.0,437.95,33201.42,17.23
64,0,2,0,1355.62,1006.18,42338.72,8.27
44,1,2,1,4574.17,2016.55,85675.03,4.73
21,0,1,1,7347.86,2279.22,481281.33,22.87
37,0,0,0,2054.95,715.19,127870.38,10.33
54,1,3,0,6231.98,1921.89,34275.31,9.66
26,0,2,0,500.0,202.02,4006.67,4.74
36,1,0,0,8120.46,2523.6,132506.04,24.51
36,0,2,0,6239.54,2984.83,318877.58,14.41
61,1,2,1,3646.34,1429.11,209824.49,17.37
52,0,1,0,3655.44,3098.27,167979.21,25.91
56,1,4,0,4178.84,1496.47,427872.92,3.14
37,0,1,0,3423.44,2690.39,254484.22,26.42
42,0,2,1,5136.62,1651.0,425761.3,12.17
27,1,2,0,3626.81,2756.06,74740.92,23.86
56,0,2,2,4038.68,2329.16,115978.06,29.06
69,0,1,0,939.38,480.92,97026.5,3.08
69,0,1,3,1411.8,892.89,69330.84,5.32
23,1,2,0,4171.93,1362.24,384339.71,9.06
63,0,0,0,3042.54,1994.32,302049.66,26.51
30,1,1,3,5062.62,4279.25,397553.88,20.34
65,0,1,1,2383.14,1183.15,270537.75,27.28
36,1,3,2,3085.47,2695.96,77469.56,9.07
63,0,1,0,4976.3,2887.91,374245.71,20.64
49,0,2,0,3610.74,1490.94,54558.03,9.47
53,1,3,0,3096.78,1309.5,184144.44,8.82
21,1,2,0,5374.39,2668.39,270699.88,29.77
28,1,0,1,5034.82,4281.79,575389.13,16.08
59,0,2,0,2222.26,1815.96,130790.7,22.82
58,0,1,0,4350.53,2288.46,184394.86,3.67
52,1,1,0,1057.71,574.06,126431.44,10.96
48,1,0,0,5160.19,3584.0,141579.2,12.23
69,1,2,0,4173.03,2054.21,453781.86,4.17
45,0,2,0,4822.94,4308.54,82166.53,9.13
25,1,0,1,4749.96,2709.86,454598.01,7.66
59,1,2,0,4925.94,2201.14,98932.13,15.44
68,0,1,0,5646.75,3157.62,54935.45,13.23
44,0,2,1,6138.71,3209.32,123502.19,25.58
19,1,0,1,1843.71,675.68,144240.69,16.89
68,0,0,0,1513.66,1267.42,52495.94,21.97
38,1,3,3,575.47,345.45,12985.12,3.65
49,0,2,0,3973.14,1481.52,367939.64,16.57
33,1,0,0,5130.63,4241.94,252962.4,16.61
24,0,0,0,3826.93,2538.24,436693.28,27.09
61,0,2,0,2894.51,1408.11,137785.46,9.37
26,0,0,1,5888.42,3004.53,439624.13,10.94
40,1,1,0,4233.57,2926.5,215970.15,20.21
56,1,0,0,7615.6,2303.86,888329.62,24.34
47,1,3,0,766.57,371.77,67337.19,26.21
69,1,1,0,2078.76,1617.57,231033.97,10.81
25,0,2,0,3357.12,2600.7,303485.77,28.7
41,0,0,0,4727.64,3029.15,301673.74,20.81
18,1,2,0,4603.77,2453.44,250517.02,24.74
23,0,0,0,899.53,608.01,75700.87,3.23
48,0,2,1,2474.81,803.52,156821.01,19.18
59,0,0,0,5244.26,3057.46,334927.18,15.71
44,0,2,3,2715.21,1786.7,238241.47,14.59
36,1,0,0,2877.67,1966.59,265808.32,15.29
21,0,0,0,5661.88,3853.87,418154.78,18.09
18,1,3,3,3570.48,1445.74,251220.78,26.71
39,1,2,1,500.0,254.12,23539.55,28.36
57,1,0,1,5498.49,3964.63,350097.03,19.12
42,0,0,1,3998.68,3122.1,174019.12,7.02
23,0,2,1,2900.14,1097.8,142237.12,21.84
32,0,0,0,4901.33,3818.58,127738.62,20.87
38,1,0,0,1710.29,1361.5,103520.76,14.08
32,0,2,1,2130.6,1586.48,203229.49,27.8
58,2,0,2,1803.13,1003.75,61750.24,10.57
19,0,1,0,3699.51,1635.66,163574.26,14.31
62,1,0,3,3572.66,2851.9,232404.41,9.64
21,1,4,3,6345.89,4411.47,98833.5,28.37
64,1,0,3,5556.97,3794.83,333445.7,4.15
24,1,3,2,7308.28,4722.87,226480.8,13.69
54,0,4,1,4965.41,2945.72,259000.64,10.07
69,1,4,3,3867.28,3259.28,23169.11,3.25
30,0,0,0,6154.65,3027.92,228344.71,20.6
21,1,2,0,3311.81,1076.58,9640.23,16.32
34,0,2,0,4071.33,1789.23,217681.39,9.41
39,0,0,0,4199.21,2490.95,107406.82,3.24
47,0,0,0,4666.17,3066.89,219643.93,27.23
62,0,0,2,3455.56,1986.53,179820.73,14.93
64,0,1,0,4381.08,2511.59,445224.88,15.5
53,1,2,2,2573.49,980.83,139018.31,9.59
20,0,0,0,6089.0,4037.83,710738.71,25.64
60,1,0,1,2261.1,1994.2,59874.15,26.14
52,1,0,3,3735.95,3166.34,25441.84,25.54
57,0,2,0,3128.2,2417.09,253862.07,5.31
21,1,0,1,500.0,388.66,25909.91,19.09
46,0,0,0,3276.8,2797.4,362881.47,16.37
40,0,0,0,3704.19,1248.35,51505.99,27.82
47,0,0,0,4531.35,1910.24,435207.58,6.49
42,0,0,0,5746.74,2809.96,468331.37,23.78
55,0,1,2,4637.88,1762.87,109295.23,12.38
31,0,1,0,1174.8,603.06,139357.76,23.36
20,1,4,0,5551.37,3637.46,583622.76,16.82
40,1,0,0,2950.39,2208.9,164729.08,29.43
66,1,1,1,3063.32,2145.68,81950.4,18.87
30,2,0,2,5151.51,3785.82,558170.24,11.41
23,1,0,3,3671.76,1581.24,25616.72,28.13
65,1,1,1,8847.27,3219.62,207516.27,24.12
34,2,0,1,5062.25,4434.54,107136.23,21.81
49,1,0,0,3955.99,2379.99,356266.82,19.56
19,1,2,0,1637.95,1228.51,14319.25,7.99
37,1,2,0,3463.58,2643.94,259995.97,16.83
48,1,1,3,500.0,275.84,42582.9,26.53
35,0,0,1,1668.84,1138.19,164142.86,16.93
21,1,0,0,2993.37,1075.56,72021.89,10.21
34,1,2,2,1211.03,448.34,143585.83,10.9
32,0,0,0,5455.77,4835.1,170852.71,8.51
49,1,2,0,4518.44,2807.99,362609.7,13.69
57,1,4,1,5945.36,3579.12,404948.65,13.55
41,1,0,0,8583.88,5731.27,446051.02,29.35
59,0,1,0,2075.62,1792.48,24788.4,27.96
22,0,0,0,6516.56,4207.64,293338.13,14.79
36,1,1,2,1128.52,541.33,22357.03,12.51
56,0,0,0,3569.24,2595.76,89747.86,9.95
46,0,1,3,4618.39,3040.52,128388.09,25.66
43,1,1,3,2829.72,1035.91,125054.88,9.95
42,1,2,0,2533.9,1191.76,280295.45,24.27
66,0,0,1,4134.3,3554.32,438232.62,5.52
54,0,2,1,1758.12,635.71,174467.83,9.51
35,0,1,1,6186.48,2415.36,679757.04,29.91
59,1,0,2,3627.59,2096.85,363872.03,17.61
54,0,0,0,4452.73,3657.45,189944.25,8.26
57,0,2,0,4957.85,2723.51,322187.5,14.95
40,1,2,0,5829.42,3785.91,67659.68,21.3
65,0,2,0,6911.81,3978.74,548570.17,27.78
24,0,0,2,6554.95,2729.03,587230.71,20.95
62,1,1,3,3573.57,2228.64,301690.42,27.87
47,0,1,0,1651.69,1468.21,170980.42,9.15
62,1,1,1,2748.39,2269.19,196367.64,10.15
35,0,2,0,3039.35,1615.43,77204.37,19.52
68,0,3,0,500.0,316.75,59484.55,12.6
67,0,2,1,2857.14,2123.98,265827.6,15.37
22,0,0,0,4188.27,3317.7,17393.53,20.47
48,0,0,0,1224.69,663.6,27640.52,15.47
43,0,0,1,2845.65,1759.85,97917.15,5.34
49,1,2,0,4808.47,4077.65,442428.01,18.53
19,2,1,1,6703.56,2165.87,497748.45,26.23
61,0,1,0,4703.97,1553.27,122597.04,16.18
30,1,2,3,500.0,159.91,55124.49,19.84
38,1,2,0,1951.02,1587.78,129721.63,27.91
62,1,2,0,1964.42,952.85,155051.24,24.1
51,1,0,0,2222.61,1689.28,45676.21,5.74
30,1,0,1,4828.07,3531.57,247311.09,21.2
39,0,0,1,1247.48,939.73,79550.05,18.11
65,0,2,0,2658.11,2108.65,318194.05,7.01
27,0,0,1,4524.53,1530.32,262415.23,27.3
56,1,2,0,4275.79,3775.46,319277.61,25.81
69,1,2,1,6506.43,5631.52,486308.5,5.18
19,1,0,3,1829.2,1521.29,218209.98,24.77
35,1,0,0,3656.32,1885.78,148300.3,23.81
53,0,2,0,4698.32,2783.29,44119.32,27.65
57,1,0,1,2286.92,945.99,37560.92,27.44
36,1,2,0,2650.47,1592.45,245559.69,4.9
67,1,2,0,4629.73,3017.36,496729.56,13.25
62,2,3,0,4509.9,4026.36,137385.17,17.39
37,0,0,1,6256.91,3907.14,336406.59,13.86
25,0,0,2,5016.68,3984.26,522505.92,26.14
49,1,3,0,6359.8,4607.33,316720.6,11.08
42,0,2,0,5775.25,2124.84,621673.19,26.36
48,1,2,0,8493.62,6858.64,370500.55,23.43
34,0,3,0,5293.03,3274.73,388015.94,3.18
44,1,0,1,3507.57,1335.65,26836.01,23.57
54,0,4,0,5780.4,3880.08,336940.81,5.17
46,1,0,2,4786.75,2906.18,349838.51,23.64
68,1,0,3,5296.67,1988.43,67665.51,7.09
59,0,1,1,1688.07,610.94,199502.58,3.02
34,1,0,1,4773.02,3785.76,338814.34,23.38
62,1,0,0,4656.26,2584.97,157447.44,28.41
58,1,2,1,1032.38,665.15,35527.48,27.27
33,0,2,2,3044.26,2434.25,40840.48,28.63
43,0,0,1,2790.38,1275.35,72273.42,18.0
63,0,0,0,4064.94,2852.05,272783.54,19.22
66,1,0,1,4876.63,1810.62,336516.39,22.84
20,1,4,0,4826.16,2746.38,23920.65,9.79
62,1,2,0,556.69,322.52,30169.26,14.4
24,1,0,1,2553.83,1322.83,109071.83,5.94
67,0,0,0,6274.32,4512.41,665724.5,5.99
24,1,0,0,4900.96,4010.44,158986.13,29.68
33,0,0,0,4582.09,2690.78,109065.89,29.46
44,1,1,0,1321.58,411.92,79294.94,16.65
61,1,1,0,4711.08,3630.8,303234.03,28.59
22,1,3,0,6791.89,4740.7,54086.15,19.0
65,0,0,0,3632.38,2207.36,33084.53,25.95
56,2,0,0,3013.06,2174.87,160127.42,25.02
26,1,0,0,6578.35,5478.6,624018.21,16.48
60,1,0,0,3822.55,2156.15,41622.43,17.1
22,0,0,0,4594.83,4000.53,48545.6,8.36
55,2,2,0,6364.37,2457.75,309942.98,27.13
22,0,0,0,6310.1,2058.66,617613.33,22.88
51,0,2,0,6607.19,2656.78,166803.64,3.27
20,1,2,0,3290.58,2494.06,122629.15,8.27
65,0,0,3,3944.3,3383.88,90587.17,15.15
23,1,0,1,6875.96,6177.51,686429.74,12.86
33,1,4,0,5184.31,1786.26,552914.89,20.08
32,2,2,1,5763.67,4089.52,632462.89,15.26
46,0,2,2,5972.4,2685.46,7799.92,7.32
36,2,0,1,3274.63,1388.47,235092.29,20.88
24,0,1,1,6645.94,3143.62,104910.61,22.99
64,1,0,0,810.1,526.85,12175.42,4.8
21,1,2,0,2746.05,2353.69,195502.6,12.0
27,1,2,2,4707.59,3302.42,309400.86,26.7
69,1,3,1,1274.25,617.06,10872.97,10.22
59,2,1,0,6536.67,4123.29,19996.62,29.07
26,0,2,1,3698.32,2664.27,12418.12,9.08
63,1,2,0,6438.54,5671.46,445984.68,16.42
34,1,0,2,2632.32,1854.66,139102.77,28.45
52,1,0,0,500.0,293.39,8096.73,8.35
54,0,0,0,3220.37,2165.69,354931.75,19.6
52,0,0,2,4505.51,4047.84,264862.26,8.84
62,1,0,1,500.0,440.59,20798.13,6.08
32,0,2,0,5471.59,3964.64,160357.99,15.54
64,1,2,1,3517.03,2646.84,90452.03,19.39
54,0,0,0,2186.75,1725.21,150607.98,27.6
63,1,0,1,3152.56,1680.82,237076.63,4.16
63,2,0,3,6355.95,4663.83,60183.78,25.13
51,1,2,0,3004.48,2085.07,324651.16,14.87
47,1,3,1,5706.97,3099.02,506311.42,6.59
64,0,2,1,3781.56,1190.52,209118.25,10.11
69,1,2,0,4609.25,2714.38,177367.17,12.67
28,1,2,0,5499.82,2865.54,147015.14,9.04
38,1,3,1,4773.9,3784.57,207944.83,25.85
69,1,0,1,4633.58,3283.25,171310.32,19.92
58,1,2,0,5883.09,3511.12,428355.6,25.42
25,2,0,1,6293.61,2796.48,418312.45,14.72
53,0,0,0,5840.69,4093.98,226830.42,23.99
32,0,3,0,4654.23,3489.34,440207.52,10.31
30,0,2,1,5591.68,4593.7,137066.31,9.29
62,0,0,0,3029.58,1197.46,50896.39,15.01
38,0,2,1,8398.29,4717.55,258651.66,4.65
32,1,3,1,2307.59,1411.5,60989.2,26.94
31,0,1,0,2727.11,1173.83,255352.27,23.82
69,1,1,3,2409.16,967.64,51257.91,23.75
27,2,0,0,1150.89,756.57,75019.23,16.39
53,0,2,1,3731.61,3235.2,243351.84,24.31
53,0,3,0,851.38,337.86,48861.72,9.99
36,1,2,1,2907.42,1351.11,41414.02,28.46
33,0,2,0,2773.77,2017.85,318256.92,10.61
40,0,1,0,500.0,398.08,26048.48,7.25
52,1,4,1,3471.24,1983.78,336983.19,14.61
32,1,0,0,3354.95,1478.05,383707.98,8.64
33,1,0,0,2663.83,1632.24,240921.19,7.76
52,0,2,0,5166.21,3209.92,122822.49,12.29
67,1,4,1,5412.97,2607.46,571799.49,28.2
21,0,1,0,6772.67,5988.75,290301.53,14.2
19,0,0,1,10464.2,6827.35,110773.25,7.11
68,1,1,0,5260.35,1735.38,436618.2,23.59
62,1,1,1,5036.04,3447.46,263863.53,20.06
67,1,2,0,1435.29,1050.54,31069.76,8.59
67,0,4,1,6651.94,4746.85,196804.31,3.36
67,1,2,0,2846.88,1907.21,242330.15,11.16
25,1,0,0,1288.9,789.41,58534.67,23.48
32,1,4,0,794.55,499.98,50048.56,11.23
28,1,0,1,4874.41,2769.78,440811.3,11.49
35,0,1,0,3773.05,3112.61,168745.83,29.83
46,0,2,0,6037.73,5392.66,669844.68,8.12
31,0,4,0,2392.59,2064.32,144959.29,27.89
35,1,2,0,500.0,166.64,33147.95,26.32
48,1,3,0,2767.46,1969.44,87603.12,12.93
58,0,0,0,3186.68,1789.18,238950.34,19.54
39,1,4,2,1575.52,1100.22,157814.3,5.67
23,1,0,0,2223.11,1413.0,252629.18,21.21
34,0,0,0,6252.52,2797.75,197422.77,6.2
49,0,2,0,4817.78,4027.39,417533.11,5.35
59,2,0,1,3813.84,2136.09,187601.7,24.57
33,1,0,1,500.0,353.83,16014.68,23.33
49,1,1,0,3380.81,2791.41,59287.58,20.52
59,0,1,0,1495.71,956.35,34821.01,29.96
64,0,2,3,4116.59,3247.53,404177.19,13.88
28,0,0,0,3302.52,2093.03,106363.12,13.33
21,1,0,0,3963.92,1507.64,329704.19,7.83
39,1,2,3,500.0,222.76,41855.37,21.85
46,1,1,3,3744.24,1236.87,230649.36,3.95
37,0,2,3,2314.87,815.81,91861.09,24.42
64,0,4,0,3326.75,1618.11,116873.15,11.92
48,1,4,0,4977.77,2226.57,78241.69,4.24
33,1,4,0,3550.1,2114.13,159417.84,4.18
39,0,0,2,4228.31,2665.92,58807.64,23.15
65,1,4,0,3853.32,3060.68,307818.94,23.41
47,1,4,2,5281.23,2774.95,479801.34,28.03
66,0,0,0,6519.81,2665.28,141507.45,6.65
37,0,1,0,7447.22,2410.99,738854.1,14.06
67,0,2,0,2432.06,1900.2,31930.82,28.43
22,1,2,0,1874.26,1477.02,191244.73,25.03
35,0,0,0,3596.99,2107.1,313499.79,16.57
52,1,2,3,2610.85,2232.95,237158.43,24.39
40,1,0,0,5272.38,2319.11,299157.34,9.85
22,0,2,0,6204.79,2609.36,711736.02,3.41
67,0,3,0,6232.77,3789.44,278369.87,25.09
38,0,4,0,3554.89,2476.41,248805.67,6.59
64,1,1,1,3115.79,1766.05,176603.31,27.27
47,0,2,1,878.81,684.54,60649.97,24.87
56,0,2,1,2626.76,1223.83,11115.88,27.68
26,0,2,2,8102.51,5809.29,679173.07,8.91
38,1,0,0,5088.67,1783.7,103992.98,3.09
35,0,2,0,3110.5,2571.53,370251.99,19.49
19,1,0,0,5660.35,3188.46,608758.72,3.61
36,0,1,3,3377.97,1585.95,298136.91,18.16
59,0,2,0,2000.14,1173.36,76513.36,12.82
22,1,2,3,6334.0,4962.42,231586.54,9.32
56,0,1,0,5219.77,2994.78,222660.48,29.25
68,0,0,3,8252.2,4503.4,775460.72,12.11
67,1,0,3,3372.84,1381.35,168471.94,4.67
35,0,1,0,500.0,341.08,55683.13,13.01
32,0,2,1,573.12,458.65,22361.53,4.9
60,1,0,0,4199.73,1772.91,11582.19,19.59
30,0,0,2,6996.43,6193.11,457072.47,22.74
60,1,2,1,4246.09,2752.93,502688.24,8.96
21,0,2,0,4860.59,2762.82,74495.24,20.7
67,1,2,0,4226.95,3566.28,316618.75,27.19
45,0,0,0,815.45,609.46,9085.54,18.63
26,2,1,3,6068.74,1880.37,377543.88,17.85
65,0,1,0,2217.83,1296.55,88867.49,13.15
48,1,0,2,2009.43,624.94,38932.71,19.03
47,1,0,3,6037.43,4347.17,9511.99,12.61
52,1,1,3,4012.32,2803.5,297143.73,25.91
69,1,2,2,7158.26,2147.53,453627.86,15.86
51,1,0,1,5041.66,1701.84,430023.36,18.46
27,0,2,0,3051.14,1987.76,334753.05,12.83
64,1,1,0,1176.37,447.3,128898.87,18.05
29,0,0,1,4162.38,2720.08,104834.0,14.65
47,0,2,1,4593.7,3397.14,137018.88,25.6
69,0,0,0,5399.21,3824.34,366870.18,25.44
33,1,1,0,4814.24,2210.44,161985.89,16.21
47,0,0,0,7971.38,5232.49,393532.02,29.05
26,0,0,1,6100.83,2683.86,515901.47,26.17
61,1,4,0,4526.33,3919.37,358438.92,20.2
68,1,2,1,5810.22,2645.11,316419.12,18.63
24,1,4,0,2824.22,1051.18,9492.42,26.6
21,1,4,0,7389.69,3688.19,191994.1,20.67
50,0,1,0,6012.67,3064.83,445737.29,8.15
41,0,2,0,2320.17,1192.68,144506.59,18.09
55,0,1,0,3331.7,1071.9,38045.89,11.22
41,0,0,1,5601.88,3618.24,502809.32,17.35
39,0,2,0,2854.03,2001.32,100452.5,5.23
61,0,2,3,3438.39,1815.94,10521.1,26.54
23,1,2,1,2752.92,891.19,307715.16,6.95
37,1,0,0,3852.51,1321.81,455252.63,7.82
46,0,0,2,5609.6,4898.39,250201.85,27.3
20,0,0,0,4541.82,2585.15,376944.17,14.12
49,1,0,0,6452.89,2233.09,120942.86,19.05
19,1,1,0,500.0,254.77,41249.91,9.71
24,0,2,0,500.0,228.04,19149.13,7.59
67,1,1,0,3162.71,2044.31,194854.67,27.0
30,1,2,1,4005.06,1402.11,480411.59,11.45
31,0,2,0,1987.05,1535.12,184043.71,11.1
36,0,1,0,4449.56,1984.22,147788.82,22.45
53,0,0,1,4355.22,2909.7,353860.5,4.37
53,0,2,0,2785.29,2267.22,288304.81,19.13
68,1,2,3,4269.31,3359.39,111392.39,19.59
49,0,0,2,3606.4,1623.15,143405.43,3.8
60,0,0,3,968.88,608.76,34693.11,6.08
56,0,4,0,4505.56,1830.4,312061.41,17.9
19,0,4,1,3920.7,1824.7,240261.98,26.22
33,1,2,2,4294.8,3583.69,429758.88,10.07
29,0,1,0,5900.12,3528.64,25027.9,10.46
62,0,2,3,3853.99,3362.1,283219.12,7.84
63,1,1,2,4120.79,2248.68,250050.0,11.5
58,0,2,0,4464.66,1526.75,86296.18,28.19
66,1,4,3,5072.68,3450.25,266038.39,13.64
36,1,2,1,4941.58,1484.82,392704.81,29.68
63,1,2,1,2277.11,1565.68,203008.46,8.9
18,1,0,1,1247.28,586.22,75930.75,14.83
18,1,2,3,3139.74,1673.27,139504.81,9.9
41,0,2,1,4670.02,2246.12,262137.01,20.72
65,2,0,0,2296.6,1350.61,219798.22,28.92
19,0,0,0,7507.11,4827.09,553576.44,22.91
24,1,2,0,5389.34,4204.28,135718.27,26.69
56,1,2,3,3426.46,2147.25,371725.55,20.46
57,0,2,0,3708.39,2220.5,367205.59,22.56
69,1,1,0,6556.28,3741.6,110976.2,10.87
18,0,0,3,3617.77,2471.1,141969.39,21.94
68,1,2,1,4109.32,1391.48,369554.48,6.07
56,0,1,1,5448.68,4045.87,301313.23,10.44
23,1,2,3,3631.39,3140.26,243964.28,23.11
53,0,2,0,6474.83,4159.0,585421.81,25.24
37,1,0,1,4425.18,3179.15,191089.23,26.82
45,1,2,0,3957.4,1595.34,452400.35,11.24
54,0,1,0,3994.03,2953.93,240568.22,11.78
55,0,1,0,4622.62,1995.57,532249.12,15.72
46,1,2,0,2035.52,1614.67,109281.97,18.06
20,1,0,0,3590.02,1353.84,173456.1,4.19
34,0,1,0,3159.68,970.97,44067.03,24.96
42,0,2,0,1657.85,1244.11,84968.69,28.45
23,0,1,0,500.0,365.69,23149.92,26.84
60,0,2,0,3347.31,2183.67,348043.37,26.83
46,0,0,2,3468.0,2957.84,225862.44,29.53
56,0,2,0,2242.39,1444.77,22803.22,20.71
62,1,0,0,500.0,215.15,57658.65,18.99
35,1,0,0,4261.98,1797.53,480840.09,16.06
34,1,0,0,2829.31,1775.77,336889.17,26.24
25,0,3,0,4932.88,1897.41,477697.58,19.95
52,0,3,0,1875.06,1169.08,72965.37,25.66
47,0,0,2,500.0,167.25,51580.39,11.77
54,1,0,1,1073.24,748.89,18946.98,5.59
61,0,0,0,4903.33,3573.74,511413.01,10.09
32,0,2,0,7485.71,4148.3,217760.15,11.83
65,0,3,0,2487.77,1999.21,201728.94,24.17
19,1,1,0,4101.58,1554.85,61371.38,4.97
34,0,2,1,6471.16,3619.51,160533.73,18.44
18,0,1,1,5703.19,4466.16,414707.81,12.81
21,1,2,1,4247.08,1456.19,241949.98,13.08
60,1,4,0,1278.41,992.43,19026.92,16.01
54,1,1,0,4682.94,3279.78,308627.66,16.05
19,1,2,0,3812.4,3016.11,167096.92,11.11
50,1,1,0,4997.51,2276.96,444473.15,12.54
50,0,1,0,773.56,498.39,78582.29,22.58
62,1,0,1,4755.13,1844.99,12249.95,24.32
31,1,0,0,687.23,590.69,32419.73,18.66
34,1,1,0,4313.59,1995.91,206870.66,11.87
35,0,4,0,2664.61,850.75,41954.1,19.61
29,1,0,3,1608.16,1089.47,57280.09,27.64
67,1,1,0,1372.36,525.78,45128.4,4.07
31,1,2,0,1393.06,911.92,147150.81,4.34
51,2,4,0,1503.9,963.45,16651.27,5.14
22,0,0,0,1377.71,597.28,102009.99,27.46
42,1,0,0,1851.49,1310.2,188164.09,16.31
60,0,2,1,5076.36,2110.22,404746.71,29.6
27,1,0,0,6659.0,2299.41,294056.92,9.01
31,1,0,0,3163.92,1338.05,375710.81,17.57
32,0,0,2,3441.5,2503.08,106742.02,10.59
31,0,2,3,3806.79,3099.54,117089.17,19.03
43,1,1,0,981.69,520.21,31724.82,13.8
62,0,2,0,2902.51,1862.62,346416.03,13.36
39,0,0,1,7201.93,4385.93,370005.0,4.65
25,1,1,0,3549.87,2283.93,157892.4,24.96
49,1,0,1,500.0,401.8,19270.08,17.63
39,1,4,0,5030.82,2705.63,535789.48,18.66
62,1,2,1,3057.79,2049.28,95611.59,29.41
26,1,2,1,2946.87,1510.8,160903.97,29.65
18,0,0,0,4936.78,4088.13,587856.68,28.3
60,1,4,0,5424.67,3344.6,34531.89,27.26
35,0,2,3,1427.92,601.19,157454.68,17.03
18,1,1,0,4007.43,3248.36,349181.36,27.92
18,0,0,0,4615.28,3661.51,65314.96,8.09
18,1,0,0,3714.11,2467.32,114971.44,25.06
50,0,0,1,3190.76,2567.46,168673.43,13.9
49,1,2,0,2491.78,1041.45,3869.23,4.43
41,1,2,1,6769.5,4824.74,679423.17,16.01
35,0,4,0,3953.66,2320.02,388410.44,13.7
58,1,2,0,6137.27,4716.84,263625.98,27.01
24,0,0,0,4792.43,2998.13,432963.63,11.14
68,1,1,0,5197.17,1819.23,579259.9,11.22
56,1,2,0,3136.65,2088.84,127945.48,5.86
65,1,0,3,4510.52,3312.67,486657.69,3.17
19,0,1,1,3244.19,1620.42,382245.92,21.92
68,0,0,0,500.0,203.51,42306.24,7.0
18,1,2,0,5098.84,3093.96,582683.58,14.14
32,0,4,0,3822.76,2851.91,355463.77,21.27
27,0,0,1,2501.92,1425.27,172722.96,29.81
28,0,3,2,6887.45,5533.98,210344.56,20.68
58,0,2,1,3328.51,2609.0,259550.02,20.78
68,1,4,0,6519.71,4106.4,142044.44,5.54
69,0,4,0,4116.89,1556.08,244769.56,16.29
45,1,2,0,7028.95,3552.77,135870.99,4.35
66,1,2,0,2809.51,1876.04,49245.0,13.53
63,0,2,0,6190.39,2236.4,129360.38,23.38
53,1,2,3,2470.26,1989.81,30525.49,12.78
67,0,1,0,1083.6,844.16,105903.92,26.44
28,0,0,3,2722.0,1087.32,181184.86,14.28
46,0,0,0,5841.1,1790.59,226285.35,25.09
30,1,0,0,5282.79,2891.13,355869.06,15.37
18,0,0,2,6465.99,3888.29,528908.23,28.73
50,1,0,0,2950.08,1048.48,113431.34,29.25
33,0,1,0,6232.89,5051.07,719198.64,14.67
25,0,0,2,3821.81,2463.99,63455.92,8.57
49,1,0,0,500.0,257.22,43661.46,21.56
24,0,0,0,3739.89,1123.61,298136.25,27.78
41,1,0,0,4450.44,2473.81,454490.98,22.99
25,0,0,2,3643.58,2408.86,91771.59,14.06
40,0,1,1,1811.09,949.83,68679.89,14.93
47,1,0,0,4481.72,2871.58,365640.16,4.85
27,0,2,0,3379.93,2268.75,287512.2,15.64
65,0,1,3,6133.84,5010.53,299987.99,27.79
62,0,1,0,4348.19,3428.19,170331.78,19.23
21,0,0,0,500.0,376.77,29765.3,28.56
36,1,0,0,4826.88,1692.53,260483.43,12.48
